measure,sex,ga_label,ga_weeks,z_level,value,source_file
weight,male,38+0,38.0,1,3.5,international_newborn_size_boys_weight_zscores.csv
weight,male,38+0,38.0,2,3.98,international_newborn_size_boys_weight_zscores.csv
weight,male,38+0,38.0,3,4.56,international_newborn_size_boys_weight_zscores.csv
weight,male,38+1,38.142857142857146,-3,1.81,international_newborn_size_boys_weight_zscores.csv
weight,male,38+1,38.142857142857146,-2,2.29,international_newborn_size_boys_weight_zscores.csv
weight,male,38+1,38.142857142857146,-1,2.71,international_newborn_size_boys_weight_zscores.csv
weight,male,38+1,38.142857142857146,0,3.1,international_newborn_size_boys_weight_zscores.csv
weight,male,38+1,38.142857142857146,1,3.53,international_newborn_size_boys_weight_zscores.csv
weight,male,38+1,38.142857142857146,2,4.01,international_newborn_size_boys_weight_zscores.csv
weight,male,38+1,38.142857142857146,3,4.59,international_newborn_size_boys_weight_zscores.csv
weight,male,38+2,38.285714285714285,-3,1.83,international_newborn_size_boys_weight_zscores.csv
weight,male,38+2,38.285714285714285,-2,2.32,international_newborn_size_boys_weight_zscores.csv
weight,male,38+2,38.285714285714285,-1,2.73,international_newborn_size_boys_weight_zscores.csv
weight,male,38+2,38.285714285714285,0,3.12,international_newborn_size_boys_weight_zscores.csv
weight,male,38+2,38.285714285714285,1,3.55,international_newborn_size_boys_weight_zscores.csv
weight,male,38+2,38.285714285714285,2,4.03,international_newborn_size_boys_weight_zscores.csv
weight,male,38+2,38.285714285714285,3,4.61,international_newborn_size_boys_weight_zscores.csv
weight,male,38+3,38.42857142857143,-3,1.86,international_newborn_size_boys_weight_zscores.csv
weight,male,38+3,38.42857142857143,-2,2.34,international_newborn_size_boys_weight_zscores.csv
weight,male,38+3,38.42857142857143,-1,2.76,international_newborn_size_boys_weight_zscores.csv
weight,male,38+3,38.42857142857143,0,3.15,international_newborn_size_boys_weight_zscores.csv
weight,male,38+3,38.42857142857143,1,3.57,international_newborn_size_boys_weight_zscores.csv
weight,male,38+3,38.42857142857143,2,4.05,international_newborn_size_boys_weight_zscores.csv
weight,male,38+3,38.42857142857143,3,4.63,international_newborn_size_boys_weight_zscores.csv
weight,male,38+4,38.57142857142857,-3,1.88,international_newborn_size_boys_weight_zscores.csv
weight,male,38+4,38.57142857142857,-2,2.37,international_newborn_size_boys_weight_zscores.csv
weight,male,38+4,38.57142857142857,-1,2.78,international_newborn_size_boys_weight_zscores.csv
weight,male,38+4,38.57142857142857,0,3.17,international_newborn_size_boys_weight_zscores.csv
weight,male,38+4,38.57142857142857,1,3.6,international_newborn_size_boys_weight_zscores.csv
weight,male,38+4,38.57142857142857,2,4.08,international_newborn_size_boys_weight_zscores.csv
weight,male,38+4,38.57142857142857,3,4.66,international_newborn_size_boys_weight_zscores.csv
weight,male,38+5,38.714285714285715,-3,1.9,international_newborn_size_boys_weight_zscores.csv
weight,male,38+5,38.714285714285715,-2,2.39,international_newborn_size_boys_weight_zscores.csv
weight,male,38+5,38.714285714285715,-1,2.8,international_newborn_size_boys_weight_zscores.csv
weight,male,38+5,38.714285714285715,0,3.19,international_newborn_size_boys_weight_zscores.csv
weight,male,38+5,38.714285714285715,1,3.62,international_newborn_size_boys_weight_zscores.csv
weight,male,38+5,38.714285714285715,2,4.1,international_newborn_size_boys_weight_zscores.csv
weight,male,38+5,38.714285714285715,3,4.68,international_newborn_size_boys_weight_zscores.csv
weight,male,38+6,38.857142857142854,-3,1.93,international_newborn_size_boys_weight_zscores.csv
weight,male,38+6,38.857142857142854,-2,2.41,international_newborn_size_boys_weight_zscores.csv
weight,male,38+6,38.857142857142854,-1,2.82,international_newborn_size_boys_weight_zscores.csv
weight,male,38+6,38.857142857142854,0,3.22,international_newborn_size_boys_weight_zscores.csv
weight,male,38+6,38.857142857142854,1,3.64,international_newborn_size_boys_weight_zscores.csv
weight,male,38+6,38.857142857142854,2,4.12,international_newborn_size_boys_weight_zscores.csv
weight,male,38+6,38.857142857142854,3,4.7,international_newborn_size_boys_weight_zscores.csv
weight,male,39+0,39.0,-3,1.95,international_newborn_size_boys_weight_zscores.csv
weight,male,39+0,39.0,-2,2.43,international_newborn_size_boys_weight_zscores.csv
weight,male,39+0,39.0,-1,2.85,international_newborn_size_boys_weight_zscores.csv
weight,male,39+0,39.0,0,3.24,international_newborn_size_boys_weight_zscores.csv
weight,male,39+0,39.0,1,3.66,international_newborn_size_boys_weight_zscores.csv
weight,male,39+0,39.0,2,4.14,international_newborn_size_boys_weight_zscores.csv
weight,male,39+0,39.0,3,4.72,international_newborn_size_boys_weight_zscores.csv
weight,male,39+1,39.142857142857146,-3,1.97,international_newborn_size_boys_weight_zscores.csv
weight,male,39+1,39.142857142857146,-2,2.46,international_newborn_size_boys_weight_zscores.csv
weight,male,39+1,39.142857142857146,-1,2.87,international_newborn_size_boys_weight_zscores.csv
weight,male,39+1,39.142857142857146,0,3.26,international_newborn_size_boys_weight_zscores.csv
weight,male,39+1,39.142857142857146,1,3.68,international_newborn_size_boys_weight_zscores.csv
weight,male,39+1,39.142857142857146,2,4.16,international_newborn_size_boys_weight_zscores.csv
weight,male,39+1,39.142857142857146,3,4.74,international_newborn_size_boys_weight_zscores.csv
weight,male,39+2,39.285714285714285,-3,1.99,international_newborn_size_boys_weight_zscores.csv
weight,male,39+2,39.285714285714285,-2,2.48,international_newborn_size_boys_weight_zscores.csv
weight,male,39+2,39.285714285714285,-1,2.89,international_newborn_size_boys_weight_zscores.csv
weight,male,39+2,39.285714285714285,0,3.28,international_newborn_size_boys_weight_zscores.csv
weight,male,39+2,39.285714285714285,1,3.71,international_newborn_size_boys_weight_zscores.csv
weight,male,39+2,39.285714285714285,2,4.19,international_newborn_size_boys_weight_zscores.csv
weight,male,39+2,39.285714285714285,3,4.76,international_newborn_size_boys_weight_zscores.csv
weight,male,39+3,39.42857142857143,-3,2.01,international_newborn_size_boys_weight_zscores.csv
weight,male,39+3,39.42857142857143,-2,2.5,international_newborn_size_boys_weight_zscores.csv
weight,male,39+3,39.42857142857143,-1,2.91,international_newborn_size_boys_weight_zscores.csv
weight,male,39+3,39.42857142857143,0,3.3,international_newborn_size_boys_weight_zscores.csv
weight,male,39+3,39.42857142857143,1,3.73,international_newborn_size_boys_weight_zscores.csv
weight,male,39+3,39.42857142857143,2,4.21,international_newborn_size_boys_weight_zscores.csv
weight,male,39+3,39.42857142857143,3,4.78,international_newborn_size_boys_weight_zscores.csv
weight,male,39+4,39.57142857142857,-3,2.04,international_newborn_size_boys_weight_zscores.csv
weight,male,39+4,39.57142857142857,-2,2.52,international_newborn_size_boys_weight_zscores.csv
weight,male,39+4,39.57142857142857,-1,2.93,international_newborn_size_boys_weight_zscores.csv
weight,male,39+4,39.57142857142857,0,3.32,international_newborn_size_boys_weight_zscores.csv
weight,male,39+4,39.57142857142857,1,3.75,international_newborn_size_boys_weight_zscores.csv
weight,male,39+4,39.57142857142857,2,4.23,international_newborn_size_boys_weight_zscores.csv
weight,male,39+4,39.57142857142857,3,4.8,international_newborn_size_boys_weight_zscores.csv
weight,male,39+5,39.714285714285715,-3,2.06,international_newborn_size_boys_weight_zscores.csv
weight,male,39+5,39.714285714285715,-2,2.54,international_newborn_size_boys_weight_zscores.csv
weight,male,39+5,39.714285714285715,-1,2.95,international_newborn_size_boys_weight_zscores.csv
weight,male,39+5,39.714285714285715,0,3.34,international_newborn_size_boys_weight_zscores.csv
weight,male,39+5,39.714285714285715,1,3.77,international_newborn_size_boys_weight_zscores.csv
weight,male,39+5,39.714285714285715,2,4.25,international_newborn_size_boys_weight_zscores.csv
weight,male,39+5,39.714285714285715,3,4.82,international_newborn_size_boys_weight_zscores.csv
weight,male,39+6,39.857142857142854,-3,2.08,international_newborn_size_boys_weight_zscores.csv
weight,male,39+6,39.857142857142854,-2,2.56,international_newborn_size_boys_weight_zscores.csv
weight,male,39+6,39.857142857142854,-1,2.97,international_newborn_size_boys_weight_zscores.csv
weight,male,39+6,39.857142857142854,0,3.36,international_newborn_size_boys_weight_zscores.csv
weight,male,39+6,39.857142857142854,1,3.79,international_newborn_size_boys_weight_zscores.csv
weight,male,39+6,39.857142857142854,2,4.27,international_newborn_size_boys_weight_zscores.csv
weight,male,39+6,39.857142857142854,3,4.84,international_newborn_size_boys_weight_zscores.csv
weight,male,40+0,40.0,-3,2.1,international_newborn_size_boys_weight_zscores.csv
weight,male,40+0,40.0,-2,2.58,international_newborn_size_boys_weight_zscores.csv
weight,male,40+0,40.0,-1,2.99,international_newborn_size_boys_weight_zscores.csv
weight,male,40+0,40.0,0,3.38,international_newborn_size_boys_weight_zscores.csv
weight,male,40+0,40.0,1,3.81,international_newborn_size_boys_weight_zscores.csv
weight,male,40+0,40.0,2,4.29,international_newborn_size_boys_weight_zscores.csv
weight,male,40+0,40.0,3,4.86,international_newborn_size_boys_weight_zscores.csv
weight,male,40+1,40.142857142857146,-3,2.12,international_newborn_size_boys_weight_zscores.csv
weight,male,40+1,40.142857142857146,-2,2.6,international_newborn_size_boys_weight_zscores.csv
weight,male,40+1,40.142857142857146,-1,3.01,international_newborn_size_boys_weight_zscores.csv
weight,male,40+1,40.142857142857146,0,3.4,international_newborn_size_boys_weight_zscores.csv
weight,male,40+1,40.142857142857146,1,3.83,international_newborn_size_boys_weight_zscores.csv
weight,male,40+1,40.142857142857146,2,4.3,international_newborn_size_boys_weight_zscores.csv
weight,male,40+1,40.142857142857146,3,4.88,international_newborn_size_boys_weight_zscores.csv
weight,male,40+2,40.285714285714285,-3,2.14,international_newborn_size_boys_weight_zscores.csv
weight,male,40+2,40.285714285714285,-2,2.62,international_newborn_size_boys_weight_zscores.csv
weight,male,40+2,40.285714285714285,-1,3.03,international_newborn_size_boys_weight_zscores.csv
weight,male,40+2,40.285714285714285,0,3.42,international_newborn_size_boys_weight_zscores.csv
weight,male,40+2,40.285714285714285,1,3.85,international_newborn_size_boys_weight_zscores.csv
weight,male,40+2,40.285714285714285,2,4.32,international_newborn_size_boys_weight_zscores.csv
weight,male,40+2,40.285714285714285,3,4.9,international_newborn_size_boys_weight_zscores.csv
weight,male,40+3,40.42857142857143,-3,2.16,international_newborn_size_boys_weight_zscores.csv
weight,male,40+3,40.42857142857143,-2,2.64,international_newborn_size_boys_weight_zscores.csv
weight,male,40+3,40.42857142857143,-1,3.05,international_newborn_size_boys_weight_zscores.csv
weight,male,40+3,40.42857142857143,0,3.44,international_newborn_size_boys_weight_zscores.csv
weight,male,40+3,40.42857142857143,1,3.86,international_newborn_size_boys_weight_zscores.csv
weight,male,40+3,40.42857142857143,2,4.34,international_newborn_size_boys_weight_zscores.csv
weight,male,40+3,40.42857142857143,3,4.92,international_newborn_size_boys_weight_zscores.csv
weight,male,40+4,40.57142857142857,-3,2.17,international_newborn_size_boys_weight_zscores.csv
weight,male,40+4,40.57142857142857,-2,2.66,international_newborn_size_boys_weight_zscores.csv
weight,male,40+4,40.57142857142857,-1,3.07,international_newborn_size_boys_weight_zscores.csv
weight,male,40+4,40.57142857142857,0,3.46,international_newborn_size_boys_weight_zscores.csv
weight,male,40+4,40.57142857142857,1,3.88,international_newborn_size_boys_weight_zscores.csv
weight,male,40+4,40.57142857142857,2,4.36,international_newborn_size_boys_weight_zscores.csv
weight,male,40+4,40.57142857142857,3,4.94,international_newborn_size_boys_weight_zscores.csv
weight,male,40+5,40.714285714285715,-3,2.19,international_newborn_size_boys_weight_zscores.csv
weight,male,40+5,40.714285714285715,-2,2.68,international_newborn_size_boys_weight_zscores.csv
weight,male,40+5,40.714285714285715,-1,3.09,international_newborn_size_boys_weight_zscores.csv
weight,male,40+5,40.714285714285715,0,3.48,international_newborn_size_boys_weight_zscores.csv
weight,male,40+5,40.714285714285715,1,3.9,international_newborn_size_boys_weight_zscores.csv
weight,male,40+5,40.714285714285715,2,4.38,international_newborn_size_boys_weight_zscores.csv
weight,male,40+5,40.714285714285715,3,4.95,international_newborn_size_boys_weight_zscores.csv
weight,male,40+6,40.857142857142854,-3,2.21,international_newborn_size_boys_weight_zscores.csv
weight,male,40+6,40.857142857142854,-2,2.7,international_newborn_size_boys_weight_zscores.csv
weight,male,40+6,40.857142857142854,-1,3.1,international_newborn_size_boys_weight_zscores.csv
weight,male,40+6,40.857142857142854,0,3.49,international_newborn_size_boys_weight_zscores.csv
weight,male,40+6,40.857142857142854,1,3.92,international_newborn_size_boys_weight_zscores.csv
weight,male,40+6,40.857142857142854,2,4.39,international_newborn_size_boys_weight_zscores.csv
weight,male,40+6,40.857142857142854,3,4.97,international_newborn_size_boys_weight_zscores.csv
weight,male,41+0,41.0,-3,2.23,international_newborn_size_boys_weight_zscores.csv
weight,male,41+0,41.0,-2,2.71,international_newborn_size_boys_weight_zscores.csv
weight,male,41+0,41.0,-1,3.12,international_newborn_size_boys_weight_zscores.csv
weight,male,41+0,41.0,0,3.51,international_newborn_size_boys_weight_zscores.csv
weight,male,41+0,41.0,1,3.93,international_newborn_size_boys_weight_zscores.csv
weight,male,41+0,41.0,2,4.41,international_newborn_size_boys_weight_zscores.csv
weight,male,41+0,41.0,3,4.99,international_newborn_size_boys_weight_zscores.csv
weight,male,41+1,41.142857142857146,-3,2.25,international_newborn_size_boys_weight_zscores.csv
weight,male,41+1,41.142857142857146,-2,2.73,international_newborn_size_boys_weight_zscores.csv
weight,male,41+1,41.142857142857146,-1,3.14,international_newborn_size_boys_weight_zscores.csv
weight,male,41+1,41.142857142857146,0,3.53,international_newborn_size_boys_weight_zscores.csv
weight,male,41+1,41.142857142857146,1,3.95,international_newborn_size_boys_weight_zscores.csv
weight,male,41+1,41.142857142857146,2,4.43,international_newborn_size_boys_weight_zscores.csv
weight,male,41+1,41.142857142857146,3,5.0,international_newborn_size_boys_weight_zscores.csv
weight,male,41+2,41.285714285714285,-3,2.26,international_newborn_size_boys_weight_zscores.csv
weight,male,41+2,41.285714285714285,-2,2.75,international_newborn_size_boys_weight_zscores.csv
weight,male,41+2,41.285714285714285,-1,3.16,international_newborn_size_boys_weight_zscores.csv
weight,male,41+2,41.285714285714285,0,3.55,international_newborn_size_boys_weight_zscores.csv
weight,male,41+2,41.285714285714285,1,3.97,international_newborn_size_boys_weight_zscores.csv
weight,male,41+2,41.285714285714285,2,4.44,international_newborn_size_boys_weight_zscores.csv
weight,male,41+2,41.285714285714285,3,5.02,international_newborn_size_boys_weight_zscores.csv
weight,male,41+3,41.42857142857143,-3,2.28,international_newborn_size_boys_weight_zscores.csv
weight,male,41+3,41.42857142857143,-2,2.76,international_newborn_size_boys_weight_zscores.csv
weight,male,41+3,41.42857142857143,-1,3.17,international_newborn_size_boys_weight_zscores.csv
weight,male,41+3,41.42857142857143,0,3.56,international_newborn_size_boys_weight_zscores.csv
weight,male,41+3,41.42857142857143,1,3.98,international_newborn_size_boys_weight_zscores.csv
weight,male,41+3,41.42857142857143,2,4.46,international_newborn_size_boys_weight_zscores.csv
weight,male,41+3,41.42857142857143,3,5.04,international_newborn_size_boys_weight_zscores.csv
weight,male,41+4,41.57142857142857,-3,2.3,international_newborn_size_boys_weight_zscores.csv
weight,male,41+4,41.57142857142857,-2,2.78,international_newborn_size_boys_weight_zscores.csv
weight,male,41+4,41.57142857142857,-1,3.19,international_newborn_size_boys_weight_zscores.csv
weight,male,41+4,41.57142857142857,0,3.58,international_newborn_size_boys_weight_zscores.csv
weight,male,41+4,41.57142857142857,1,4.0,international_newborn_size_boys_weight_zscores.csv
weight,male,41+4,41.57142857142857,2,4.48,international_newborn_size_boys_weight_zscores.csv
weight,male,41+4,41.57142857142857,3,5.05,international_newborn_size_boys_weight_zscores.csv
weight,male,41+5,41.714285714285715,-3,2.31,international_newborn_size_boys_weight_zscores.csv
weight,male,41+5,41.714285714285715,-2,2.8,international_newborn_size_boys_weight_zscores.csv
weight,male,41+5,41.714285714285715,-1,3.2,international_newborn_size_boys_weight_zscores.csv
weight,male,41+5,41.714285714285715,0,3.59,international_newborn_size_boys_weight_zscores.csv
weight,male,41+5,41.714285714285715,1,4.02,international_newborn_size_boys_weight_zscores.csv
weight,male,41+5,41.714285714285715,2,4.49,international_newborn_size_boys_weight_zscores.csv
weight,male,41+5,41.714285714285715,3,5.07,international_newborn_size_boys_weight_zscores.csv
weight,male,41+6,41.857142857142854,-3,2.33,international_newborn_size_boys_weight_zscores.csv
